arm,cohort,row,kind,label,found_iteration,found_error_type,n_seeds,n_misclassified,success_rate,mean_prob,sd_prob,logged_probe_score,pipeline_iter2_prob,pipeline_iter2_wrong
deepseekv4pro,in_v2_train,244,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.002716064453125,1.0,0
deepseekv4pro,in_v2_train,245,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.314453125,1.0,0
deepseekv4pro,in_v2_train,246,source,positive,1,false_negative,10,0,0.0,1.0,0.0,8.487701416015625e-05,1.0,0
deepseekv4pro,in_v2_train,247,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.00225830078125,1.0,0
deepseekv4pro,in_v2_train,248,source,positive,1,false_negative,10,0,0.0,0.998828125,0.0018868980138267498,0.00010251998901367188,1.0,0
deepseekv4pro,in_v2_train,250,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.47265625,1.0,0
deepseekv4pro,in_v2_train,251,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.048095703125,1.0,0
deepseekv4pro,in_v2_train,252,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.00830078125,0.99609375,0
deepseekv4pro,in_v2_train,253,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0673828125,1.0,0
deepseekv4pro,in_v2_train,254,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,6.973743438720703e-06,1.0,0
deepseekv4pro,in_v2_train,255,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.02099609375,0.99609375,0
deepseekv4pro,in_v2_train,256,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0013275146484375,1.0,0
deepseekv4pro,in_v2_train,257,source,positive,1,false_negative,10,0,0.0,0.998046875,0.0020587745183387888,0.00592041015625,0.99609375,0
deepseekv4pro,in_v2_train,258,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.00225830078125,1.0,0
deepseekv4pro,in_v2_train,259,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0047607421875,1.0,0
deepseekv4pro,in_v2_train,260,source,positive,1,false_negative,10,0,0.0,0.997265625,0.0018868980138267498,0.00262451171875,1.0,0
deepseekv4pro,in_v2_train,261,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.000335693359375,1.0,0
deepseekv4pro,in_v2_train,262,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.32421875,1.0,0
deepseekv4pro,in_v2_train,263,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.06640625,0.99609375,0
deepseekv4pro,in_v2_train,264,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.248046875,1.0,0
deepseekv4pro,in_v2_train,265,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.015869140625,1.0,0
deepseekv4pro,in_v2_train,266,source,positive,1,false_negative,10,0,0.0,0.996875,0.0016470196146710309,0.0017547607421875,0.99609375,0
deepseekv4pro,in_v2_train,267,source,positive,1,false_negative,10,0,0.0,0.9984375,0.002017178826149696,0.08642578125,1.0,0
deepseekv4pro,in_v2_train,268,source,positive,1,false_negative,10,0,0.0,0.99765625,0.002017178826149696,0.0028839111328125,1.0,0
deepseekv4pro,in_v2_train,269,source,positive,1,false_negative,10,0,0.0,0.99921875,0.0016470196146710309,0.0361328125,1.0,0
deepseekv4pro,in_v2_train,270,source,positive,1,false_negative,10,10,1.0,0.174267578125,0.08371534209264536,0.1943359375,0.2578125,1
deepseekv4pro,in_v2_train,271,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.06103515625,1.0,0
deepseekv4pro,in_v2_train,272,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0216064453125,1.0,0
deepseekv4pro,in_v2_train,273,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0361328125,1.0,0
deepseekv4pro,in_v2_train,274,source,positive,1,false_negative,10,0,0.0,0.92421875,0.110947891727691,6.5267086029052734e-06,0.95703125,0
deepseekv4pro,in_v2_train,275,source,positive,1,false_negative,10,0,0.0,0.998046875,0.0020587745183387888,0.033203125,1.0,0
deepseekv4pro,in_v2_train,276,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.15234375,1.0,0
deepseekv4pro,in_v2_train,277,source,positive,1,false_negative,10,0,0.0,0.996875,0.0016470196146710309,0.2001953125,1.0,0
deepseekv4pro,in_v2_train,278,source,positive,1,false_negative,10,4,0.4,0.5248046875,0.11623983869727678,0.00628662109375,0.54296875,0
deepseekv4pro,in_v2_train,279,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,1.4722347259521484e-05,1.0,0
deepseekv4pro,in_v2_train,280,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.2197265625,1.0,0
deepseekv4pro,in_v2_train,281,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.24609375,0.99609375,0
deepseekv4pro,in_v2_train,282,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.2041015625,1.0,0
deepseekv4pro,in_v2_train,283,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.21484375,1.0,0
deepseekv4pro,in_v2_train,284,source,positive,1,false_negative,10,10,1.0,0.10146484375,0.044707030538945314,0.000278472900390625,0.1708984375,1
deepseekv4pro,in_v2_train,285,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.1787109375,1.0,0
deepseekv4pro,in_v2_train,286,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.02197265625,1.0,0
deepseekv4pro,in_v2_train,287,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0179443359375,1.0,0
deepseekv4pro,in_v2_train,288,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.2216796875,1.0,0
deepseekv4pro,in_v2_train,289,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.02978515625,0.99609375,0
deepseekv4pro,in_v2_train,290,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.019775390625,1.0,0
deepseekv4pro,in_v2_train,291,source,positive,1,false_negative,10,10,1.0,0.0349853515625,0.015052390969904468,0.000431060791015625,0.07568359375,1
deepseekv4pro,in_v2_train,292,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0203857421875,1.0,0
deepseekv4pro,in_v2_train,293,source,positive,1,false_negative,10,0,0.0,0.99921875,0.0016470196146710309,0.00016880035400390625,1.0,0
deepseekv4pro,in_v2_train,295,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0029754638671875,1.0,0
deepseekv4pro,in_v2_train,296,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.000732421875,1.0,0
deepseekv4pro,in_v2_train,297,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0029754638671875,1.0,0
deepseekv4pro,in_v2_train,298,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.032470703125,1.0,0
deepseekv4pro,in_v2_train,299,source,positive,1,false_negative,10,0,0.0,0.99765625,0.002017178826149696,0.33984375,1.0,0
deepseekv4pro,in_v2_train,300,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.00689697265625,1.0,0
deepseekv4pro,in_v2_train,301,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.138671875,1.0,0
deepseekv4pro,in_v2_train,302,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,2.276897430419922e-05,1.0,0
deepseekv4pro,in_v2_train,303,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.375,1.0,0
deepseekv4pro,in_v2_train,304,source,positive,1,false_negative,10,0,0.0,0.996875,0.0016470196146710309,0.0029754638671875,0.99609375,0
deepseekv4pro,in_v2_train,305,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.4609375,1.0,0
deepseekv4pro,in_v2_train,306,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0008544921875,1.0,0
deepseekv4pro,in_v2_train,307,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.068359375,1.0,0
deepseekv4pro,in_v2_train,308,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0693359375,1.0,0
deepseekv4pro,in_v2_train,309,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.000804901123046875,1.0,0
deepseekv4pro,in_v2_train,310,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.1669921875,1.0,0
deepseekv4pro,in_v2_train,311,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.197265625,1.0,0
deepseekv4pro,in_v2_train,313,source,positive,1,false_negative,10,0,0.0,0.99765625,0.002017178826149696,0.004058837890625,0.99609375,0
deepseekv4pro,in_v2_train,314,source,positive,1,false_negative,10,10,1.0,0.0653076171875,0.06207987193244602,0.00012302398681640625,0.0174560546875,1
deepseekv4pro,in_v2_train,315,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.140625,1.0,0
deepseekv4pro,in_v2_train,316,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0361328125,1.0,0
deepseekv4pro,in_v2_train,317,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.040283203125,1.0,0
deepseekv4pro,in_v2_train,318,source,positive,1,false_negative,10,0,0.0,0.99609375,0.0018414239093399675,0.051025390625,0.99609375,0
deepseekv4pro,in_v2_train,319,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0057373046875,1.0,0
deepseekv4pro,in_v2_train,320,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.040771484375,1.0,0
deepseekv4pro,in_v2_train,321,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0001583099365234375,1.0,0
deepseekv4pro,in_v2_train,322,source,positive,1,false_negative,10,0,0.0,0.998046875,0.0020587745183387888,0.0002460479736328125,1.0,0
deepseekv4pro,in_v2_train,323,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0966796875,1.0,0
deepseekv4pro,in_v2_train,324,source,positive,1,false_negative,10,0,0.0,0.998046875,0.0020587745183387888,0.006500244140625,0.99609375,0
deepseekv4pro,in_v2_train,325,source,positive,1,false_negative,10,0,0.0,0.998828125,0.0018868980138267496,0.13671875,1.0,0
deepseekv4pro,in_v2_train,326,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0244140625,1.0,0
deepseekv4pro,in_v2_train,327,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0001087188720703125,1.0,0
deepseekv4pro,in_v2_train,328,source,positive,1,false_negative,10,0,0.0,0.9640625,0.03621571055456764,0.00093841552734375,0.9765625,0
deepseekv4pro,in_v2_train,329,source,positive,1,false_negative,10,0,0.0,0.999609375,0.0012352647110032732,0.0028076171875,1.0,0
deepseekv4pro,in_v2_train,364,generated,positive,0,false_positive,10,10,1.0,0.148291015625,0.04215655035363271,0.98046875,0.10693359375,1
deepseekv4pro,in_v2_train,365,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.80859375,1.0,0
deepseekv4pro,in_v2_train,366,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,368,generated,positive,0,false_positive,10,0,0.0,0.995703125,0.0012352647110032732,1.0,0.99609375,0
deepseekv4pro,in_v2_train,369,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.94921875,0.99609375,0
deepseekv4pro,in_v2_train,370,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.62890625,1.0,0
deepseekv4pro,in_v2_train,371,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.94921875,1.0,0
deepseekv4pro,in_v2_train,372,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,373,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,374,generated,positive,0,false_positive,10,0,0.0,0.973046875,0.016100617129843363,0.9921875,0.984375,0
deepseekv4pro,in_v2_train,375,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,376,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.60546875,1.0,0
deepseekv4pro,in_v2_train,377,generated,positive,0,false_positive,10,0,0.0,0.998046875,0.0020587745183387888,0.54296875,1.0,0
deepseekv4pro,in_v2_train,378,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9296875,1.0,0
deepseekv4pro,in_v2_train,379,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,380,generated,positive,0,false_positive,10,0,0.0,0.997265625,0.0018868980138267498,1.0,1.0,0
deepseekv4pro,in_v2_train,381,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,382,generated,positive,0,false_positive,10,0,0.0,0.99765625,0.002017178826149696,0.80078125,0.99609375,0
deepseekv4pro,in_v2_train,383,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,384,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.99609375,1.0,0
deepseekv4pro,in_v2_train,385,generated,positive,0,false_positive,10,0,0.0,0.996484375,0.0012352647110032732,0.82421875,0.99609375,0
deepseekv4pro,in_v2_train,386,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,387,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,0.99609375,0
deepseekv4pro,in_v2_train,388,generated,positive,0,false_positive,10,0,0.0,0.99609375,0.0,1.0,0.99609375,0
deepseekv4pro,in_v2_train,389,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.90625,1.0,0
deepseekv4pro,in_v2_train,390,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,391,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,392,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,393,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,1.0,1.0,0
deepseekv4pro,in_v2_train,394,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,395,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,396,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,397,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,398,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,399,generated,positive,0,false_positive,10,0,0.0,0.997265625,0.0018868980138267498,0.71484375,0.99609375,0
deepseekv4pro,in_v2_train,400,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,401,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,402,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.99609375,1.0,0
deepseekv4pro,in_v2_train,403,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,404,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,405,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.99609375,1.0,0
deepseekv4pro,in_v2_train,406,generated,positive,0,false_positive,10,0,0.0,0.99765625,0.002017178826149696,0.9921875,1.0,0
deepseekv4pro,in_v2_train,407,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,408,generated,positive,0,false_positive,10,0,0.0,0.992578125,0.005952671588886698,0.99609375,0.99609375,0
deepseekv4pro,in_v2_train,409,generated,positive,0,false_positive,10,1,0.1,0.7611328125,0.17934289589573443,1.0,0.859375,0
deepseekv4pro,in_v2_train,410,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,411,generated,positive,0,false_positive,10,0,0.0,0.9984375,0.002017178826149696,0.99609375,0.99609375,0
deepseekv4pro,in_v2_train,412,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,414,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.97265625,1.0,0
deepseekv4pro,in_v2_train,415,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,416,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98046875,1.0,0
deepseekv4pro,in_v2_train,417,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,418,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98828125,1.0,0
deepseekv4pro,in_v2_train,419,generated,positive,0,false_positive,10,0,0.0,0.981640625,0.03782994676128696,1.0,1.0,0
deepseekv4pro,in_v2_train,420,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,421,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,422,generated,positive,0,false_positive,10,0,0.0,0.988671875,0.0067532825416093435,0.99609375,0.984375,0
deepseekv4pro,in_v2_train,423,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,424,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.75390625,1.0,0
deepseekv4pro,in_v2_train,425,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.6875,1.0,0
deepseekv4pro,in_v2_train,426,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,427,generated,positive,0,false_positive,10,0,0.0,0.997265625,0.0018868980138267498,1.0,0.99609375,0
deepseekv4pro,in_v2_train,428,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,429,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.94921875,1.0,0
deepseekv4pro,in_v2_train,430,generated,positive,0,false_positive,10,0,0.0,0.99921875,0.0016470196146710309,0.99609375,1.0,0
deepseekv4pro,in_v2_train,431,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,432,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98046875,1.0,0
deepseekv4pro,in_v2_train,433,generated,positive,0,false_positive,10,0,0.0,0.99921875,0.0016470196146710309,1.0,0.99609375,0
deepseekv4pro,in_v2_train,434,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.98828125,1.0,0
deepseekv4pro,in_v2_train,435,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,436,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98828125,1.0,0
deepseekv4pro,in_v2_train,437,generated,positive,0,false_positive,10,0,0.0,0.99609375,0.0,1.0,0.99609375,0
deepseekv4pro,in_v2_train,438,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,439,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,440,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.96875,1.0,0
deepseekv4pro,in_v2_train,441,generated,positive,0,false_positive,10,0,0.0,0.99609375,0.0,1.0,0.99609375,0
deepseekv4pro,in_v2_train,443,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.76953125,1.0,0
deepseekv4pro,in_v2_train,444,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,445,generated,positive,0,false_positive,10,0,0.0,0.7984375,0.1169441918626858,0.99609375,0.84375,0
deepseekv4pro,in_v2_train,446,generated,positive,0,false_positive,10,0,0.0,0.990234375,0.013182589017784236,0.98828125,0.99609375,0
deepseekv4pro,in_v2_train,448,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,449,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,450,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.7734375,1.0,0
deepseekv4pro,in_v2_train,451,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,452,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.93359375,1.0,0
deepseekv4pro,in_v2_train,453,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,454,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,455,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,456,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.96875,1.0,0
deepseekv4pro,in_v2_train,457,generated,positive,0,false_positive,10,0,0.0,0.998828125,0.0018868980138267496,1.0,0.99609375,0
deepseekv4pro,in_v2_train,458,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,459,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,460,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.91796875,1.0,0
deepseekv4pro,in_v2_train,461,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,462,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,463,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.97265625,1.0,0
deepseekv4pro,in_v2_train,464,generated,positive,0,false_positive,10,0,0.0,0.99921875,0.0016470196146710309,1.0,1.0,0
deepseekv4pro,in_v2_train,465,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,466,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.921875,1.0,0
deepseekv4pro,in_v2_train,467,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.54296875,1.0,0
deepseekv4pro,in_v2_train,468,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.8984375,1.0,0
deepseekv4pro,in_v2_train,469,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,470,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,471,generated,positive,0,false_positive,10,0,0.0,0.998046875,0.0020587745183387888,0.97265625,1.0,0
deepseekv4pro,in_v2_train,472,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98046875,1.0,0
deepseekv4pro,in_v2_train,473,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,474,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,475,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.9921875,1.0,0
deepseekv4pro,in_v2_train,476,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.96875,1.0,0
deepseekv4pro,in_v2_train,477,generated,positive,0,false_positive,10,0,0.0,0.998046875,0.0020587745183387888,0.96875,1.0,0
deepseekv4pro,in_v2_train,478,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,479,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.98046875,1.0,0
deepseekv4pro,in_v2_train,480,generated,positive,0,false_positive,10,0,0.0,0.983984375,0.008528397340527507,0.94921875,0.98046875,0
deepseekv4pro,in_v2_train,481,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,482,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.96875,1.0,0
deepseekv4pro,in_v2_train,483,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,484,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.87890625,1.0,0
deepseekv4pro,in_v2_train,485,generated,positive,0,false_positive,10,0,0.0,0.996484375,0.0012352647110032732,0.9375,0.99609375,0
deepseekv4pro,in_v2_train,486,generated,positive,0,false_positive,10,0,0.0,0.999609375,0.0012352647110032732,0.98046875,1.0,0
deepseekv4pro,in_v2_train,487,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,488,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.94921875,1.0,0
deepseekv4pro,in_v2_train,489,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.99609375,1.0,0
deepseekv4pro,in_v2_train,490,generated,positive,0,false_positive,10,0,0.0,0.9984375,0.002017178826149696,0.8515625,0.99609375,0
deepseekv4pro,in_v2_train,491,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,492,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,493,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9609375,1.0,0
deepseekv4pro,in_v2_train,494,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9375,1.0,0
deepseekv4pro,in_v2_train,495,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,498,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,499,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,500,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.94140625,1.0,0
deepseekv4pro,in_v2_train,502,generated,positive,0,false_positive,10,0,0.0,0.9984375,0.002017178826149696,0.703125,0.99609375,0
deepseekv4pro,in_v2_train,503,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.89453125,1.0,0
deepseekv4pro,in_v2_train,504,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.95703125,1.0,0
deepseekv4pro,in_v2_train,505,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,506,generated,positive,0,false_positive,10,0,0.0,0.9953125,0.005764568651348608,0.98828125,0.98046875,0
deepseekv4pro,in_v2_train,508,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,1.0,1.0,0
deepseekv4pro,in_v2_train,509,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.921875,1.0,0
deepseekv4pro,in_v2_train,511,generated,positive,0,false_positive,10,0,0.0,0.997265625,0.0032159086029240804,0.9609375,1.0,0
deepseekv4pro,in_v2_train,512,generated,positive,0,false_positive,10,0,0.0,1.0,0.0,0.9375,1.0,0
deepseekv4pro,in_v2_train,513,generated,positive,1,false_positive,10,0,0.0,1.0,0.0,0.7578125,1.0,0
deepseekv4pro,in_v2_train,514,generated,positive,1,false_positive,10,0,0.0,0.741796875,0.1369906769957991,0.515625,0.8828125,0
